Real,Imaginary
-0.90571,10.46944
-0.90419,10.47384
-0.90267,10.47824
-0.90114,10.48264
-0.89962,10.48705
-0.89810,10.49146
-0.89658,10.49587
-0.89505,10.50028
-0.89353,10.50470
-0.89201,10.50911
-0.89048,10.51353
-0.88896,10.51796
-0.88743,10.52238
-0.88590,10.52681
-0.88437,10.53123
-0.88285,10.53567
-0.88132,10.54010
-0.87979,10.54453
-0.87826,10.54897
-0.87673,10.55341
-0.87520,10.55785
-0.87367,10.56230
-0.87213,10.56674
-0.87060,10.57119
-0.86907,10.57564
-0.86753,10.58010
-0.86600,10.58455
-0.86446,10.58901
-0.86293,10.59347
-0.86139,10.59793
-0.85985,10.60240
-0.85832,10.60687
-0.85678,10.61133
-0.85524,10.61581
-0.85370,10.62028
-0.85216,10.62476
-0.85062,10.62923
-0.84908,10.63372
-0.84753,10.63820
-0.84599,10.64268
-0.84445,10.64717
-0.84290,10.65166
-0.84136,10.65615
-0.83981,10.66065
-0.83827,10.66515
-0.83672,10.66965
-0.83518,10.67415
-0.83363,10.67865
-0.83208,10.68316
-0.83053,10.68767
-0.82898,10.69218
-0.82743,10.69669
-0.82588,10.70121
-0.82433,10.70573
-0.82278,10.71025
-0.82122,10.71477
-0.81967,10.71929
-0.81812,10.72382
-0.81656,10.72835
-0.81501,10.73289
-0.81345,10.73742
-0.81189,10.74196
-0.81034,10.74650
-0.80878,10.75104
-0.80722,10.75558
-0.80566,10.76013
-0.80410,10.76468
-0.80254,10.76923
-0.80098,10.77378
-0.79942,10.77834
-0.79786,10.78290
-0.79629,10.78746
-0.79473,10.79202
-0.79317,10.79659
-0.79160,10.80116
-0.79003,10.80573
-0.78847,10.81030
-0.78690,10.81488
-0.78533,10.81946
-0.78377,10.82404
-0.78220,10.82862
-0.78063,10.83321
-0.77906,10.83779
-0.77749,10.84238
-0.77591,10.84698
-0.77434,10.85157
-0.77277,10.85617
-0.77119,10.86077
-0.76962,10.86537
-0.76805,10.86998
-0.76647,10.87459
-0.76489,10.87920
-0.76332,10.88381
-0.76174,10.88842
-0.76016,10.89304
-0.75858,10.89766
-0.75700,10.90228
-0.75542,10.90691
-0.75384,10.91154
-0.75226,10.91617
-0.75068,10.92080
-0.74909,10.92543
-0.74751,10.93007
-0.74592,10.93471
-0.74434,10.93935
-0.74275,10.94400
-0.74117,10.94865
-0.73958,10.95330
-0.73799,10.95795
-0.73640,10.96260
-0.73481,10.96726
-0.73322,10.97192
-0.73163,10.97659
-0.73004,10.98125
-0.72845,10.98592
-0.72685,10.99059
-0.72526,10.99526
-0.72367,10.99994
-0.72207,11.00462
-0.72047,11.00930
-0.71888,11.01398
-0.71728,11.01867
-0.71568,11.02336
-0.71408,11.02805
-0.71249,11.03274
-0.71088,11.03744
-0.70928,11.04214
-0.70768,11.04684
-0.70608,11.05154
-0.70448,11.05625
-0.70287,11.06096
-0.70127,11.06567
-0.69966,11.07038
-0.69806,11.07510
-0.69645,11.07982
-0.69484,11.08454
-0.69324,11.08927
-0.69163,11.09399
-0.69002,11.09872
-0.68841,11.10346
-0.68680,11.10819
-0.68518,11.11293
-0.68357,11.11767
-0.68196,11.12242
-0.68035,11.12716
-0.67873,11.13191
-0.67712,11.13666
-0.67550,11.14142
-0.67388,11.14617
-0.67226,11.15093
-0.67065,11.15569
-0.66903,11.16046
-0.66741,11.16523
-0.66579,11.17000
-0.66416,11.17477
-0.66254,11.17954
-0.66092,11.18432
-0.65930,11.18910
-0.65767,11.19389
-0.65605,11.19867
-0.65442,11.20346
-0.65279,11.20825
-0.65117,11.21305
-0.64954,11.21785
-0.64791,11.22265
-0.64628,11.22745
-0.64465,11.23225
-0.64302,11.23706
-0.64139,11.24187
-0.63975,11.24669
-0.63812,11.25150
-0.63648,11.25632
-0.63485,11.26114
-0.63321,11.26597
-0.63158,11.27080
-0.62994,11.27563
-0.62830,11.28046
-0.62666,11.28529
-0.62502,11.29013
-0.62338,11.29497
-0.62174,11.29982
-0.62010,11.30466
-0.61845,11.30951
-0.61681,11.31437
-0.61517,11.31922
-0.61352,11.32408
-0.61188,11.32894
-0.61023,11.33380
-0.60858,11.33867
-0.60693,11.34354
-0.60528,11.34841
-0.60363,11.35329
-0.60198,11.35816
-0.60033,11.36304
-0.59868,11.36793
-0.59702,11.37281
-0.59537,11.37770
-0.59371,11.38259
-0.59206,11.38749
-0.59040,11.39239
-0.58875,11.39729
-0.58709,11.40219
-0.58543,11.40709
-0.58377,11.41200
-0.58211,11.41692
-0.58045,11.42183
-0.57878,11.42675
-0.57712,11.43167
-0.57546,11.43659
-0.57379,11.44152
-0.57213,11.44645
-0.57046,11.45138
-0.56879,11.45631
-0.56713,11.46125
-0.56546,11.46619
-0.56379,11.47113
-0.56212,11.47608
-0.56045,11.48103
-0.55877,11.48598
-0.55710,11.49094
-0.55543,11.49590
-0.55375,11.50086
-0.55208,11.50582
-0.55040,11.51079
-0.54872,11.51576
-0.54704,11.52073
-0.54537,11.52571
-0.54369,11.53069
-0.54201,11.53567
-0.54032,11.54065
-0.53864,11.54564
-0.53696,11.55063
-0.53527,11.55562
-0.53359,11.56062
-0.53190,11.56562
-0.53022,11.57062
-0.52853,11.57563
-0.52684,11.58064
-0.52515,11.58565
-0.52346,11.59066
-0.52177,11.59568
-0.52008,11.60070
-0.51839,11.60572
-0.51669,11.61075
-0.51500,11.61578
-0.51331,11.62081
-0.51161,11.62585
-0.50991,11.63089
-0.50821,11.63593
-0.50652,11.64097
-0.50482,11.64602
-0.50312,11.65107
-0.50141,11.65613
-0.49971,11.66118
-0.49801,11.66624
-0.49631,11.67131
-0.49460,11.67637
-0.49289,11.68144
-0.49119,11.68651
-0.48948,11.69159
-0.48777,11.69667
-0.48606,11.70175
-0.48435,11.70683
-0.48264,11.71192
-0.48093,11.71701
-0.47922,11.72211
-0.47750,11.72720
-0.47579,11.73230
-0.47407,11.73741
-0.47236,11.74251
-0.47064,11.74762
-0.46892,11.75274
-0.46720,11.75785
-0.46548,11.76297
-0.46376,11.76809
-0.46204,11.77322
-0.46032,11.77835
-0.45859,11.78348
-0.45687,11.78861
-0.45514,11.79375
-0.45342,11.79889
-0.45169,11.80404
-0.44996,11.80918
-0.44823,11.81433
-0.44650,11.81949
-0.44477,11.82464
-0.44304,11.82980
-0.44131,11.83497
-0.43957,11.84013
-0.43784,11.84530
-0.43610,11.85048
-0.43436,11.85565
-0.43263,11.86083
-0.43089,11.86602
-0.42915,11.87120
-0.42741,11.87639
-0.42567,11.88158
-0.42392,11.88678
-0.42218,11.89198
-0.42044,11.89718
-0.41869,11.90238
-0.41695,11.90759
-0.41520,11.91280
-0.41345,11.91802
-0.41170,11.92324
-0.40995,11.92846
-0.40820,11.93368
-0.40645,11.93891
-0.40470,11.94414
-0.40294,11.94938
-0.40119,11.95462
-0.39943,11.95986
-0.39768,11.96510
-0.39592,11.97035
-0.39416,11.97560
-0.39240,11.98086
-0.39064,11.98611
-0.38888,11.99137
-0.38712,11.99664
-0.38535,12.00191
-0.38359,12.00718
-0.38182,12.01245
-0.38006,12.01773
-0.37829,12.02301
-0.37652,12.02830
-0.37475,12.03358
-0.37298,12.03887
-0.37121,12.04417
-0.36944,12.04947
-0.36767,12.05477
-0.36589,12.06007
-0.36412,12.06538
-0.36234,12.07069
-0.36056,12.07601
-0.35878,12.08133
-0.35701,12.08665
-0.35522,12.09197
-0.35344,12.09730
-0.35166,12.10263
-0.34988,12.10797
-0.34809,12.11331
-0.34631,12.11865
-0.34452,12.12400
-0.34274,12.12934
-0.34095,12.13470
-0.33916,12.14005
-0.33737,12.14541
-0.33558,12.15078
-0.33378,12.15614
-0.33199,12.16151
-0.33020,12.16688
-0.32840,12.17226
-0.32660,12.17764
-0.32481,12.18303
-0.32301,12.18841
-0.32121,12.19380
-0.31941,12.19920
-0.31761,12.20460
-0.31580,12.21000
-0.31400,12.21540
-0.31220,12.22081
-0.31039,12.22622
-0.30858,12.23164
-0.30678,12.23706
-0.30497,12.24248
-0.30316,12.24790
-0.30135,12.25333
-0.29953,12.25877
-0.29772,12.26420
-0.29591,12.26964
-0.29409,12.27509
-0.29228,12.28053
-0.29046,12.28598
-0.28864,12.29144
-0.28682,12.29690
-0.28500,12.30236
-0.28318,12.30782
-0.28136,12.31329
-0.27953,12.31876
-0.27771,12.32424
-0.27588,12.32972
-0.27406,12.33520
-0.27223,12.34069
-0.27040,12.34618
-0.26857,12.35167
-0.26674,12.35717
-0.26490,12.36267
-0.26307,12.36818
-0.26124,12.37369
-0.25940,12.37920
-0.25757,12.38471
-0.25573,12.39023
-0.25389,12.39576
-0.25205,12.40128
-0.25021,12.40682
-0.24837,12.41235
-0.24652,12.41789
-0.24468,12.42343
-0.24283,12.42897
-0.24099,12.43452
-0.23914,12.44008
-0.23729,12.44563
-0.23544,12.45119
-0.23359,12.45676
-0.23174,12.46232
-0.22989,12.46790
-0.22803,12.47347
-0.22618,12.47905
-0.22432,12.48463
-0.22246,12.49022
-0.22060,12.49581
-0.21874,12.50140
-0.21688,12.50700
-0.21502,12.51260
-0.21316,12.51821
-0.21129,12.52382
-0.20943,12.52943
-0.20756,12.53505
-0.20569,12.54067
-0.20383,12.54629
-0.20196,12.55192
-0.20008,12.55755
-0.19821,12.56319
-0.19634,12.56882
-0.19446,12.57447
-0.19259,12.58012
-0.19071,12.58577
-0.18883,12.59142
-0.18695,12.59708
-0.18507,12.60274
-0.18319,12.60841
-0.18131,12.61408
-0.17943,12.61975
-0.17754,12.62543
-0.17566,12.63111
-0.17377,12.63680
-0.17188,12.64249
-0.16999,12.64818
-0.16810,12.65388
-0.16621,12.65958
-0.16432,12.66528
-0.16242,12.67099
-0.16053,12.67671
-0.15863,12.68242
-0.15673,12.68814
-0.15483,12.69387
-0.15293,12.69960
-0.15103,12.70533
-0.14913,12.71107
-0.14723,12.71681
-0.14532,12.72255
-0.14341,12.72830
-0.14151,12.73405
-0.13960,12.73981
-0.13769,12.74557
-0.13578,12.75134
-0.13387,12.75710
-0.13195,12.76288
-0.13004,12.76865
-0.12812,12.77443
-0.12621,12.78022
-0.12429,12.78601
-0.12237,12.79180
-0.12045,12.79760
-0.11853,12.80340
-0.11660,12.80920
-0.11468,12.81501
-0.11275,12.82082
-0.11083,12.82664
-0.10890,12.83246
-0.10697,12.83829
-0.10504,12.84411
-0.10311,12.84995
-0.10118,12.85578
-0.09924,12.86163
-0.09731,12.86747
-0.09537,12.87332
-0.09343,12.87917
-0.09149,12.88503
-0.08955,12.89089
-0.08761,12.89676
-0.08567,12.90263
-0.08373,12.90850
-0.08178,12.91438
-0.07984,12.92027
-0.07789,12.92615
-0.07594,12.93204
-0.07399,12.93794
-0.07204,12.94384
-0.07008,12.94974
-0.06813,12.95565
-0.06618,12.96156
-0.06422,12.96748
-0.06226,12.97340
-0.06030,12.97932
-0.05834,12.98525
-0.05638,12.99118
-0.05442,12.99712
-0.05245,13.00306
-0.05049,13.00901
-0.04852,13.01495
-0.04655,13.02091
-0.04458,13.02687
-0.04261,13.03283
-0.04064,13.03880
-0.03867,13.04477
-0.03669,13.05074
-0.03472,13.05672
-0.03274,13.06271
-0.03076,13.06869
-0.02878,13.07469
-0.02680,13.08068
-0.02482,13.08668
-0.02284,13.09269
-0.02085,13.09870
-0.01887,13.10471
-0.01688,13.11073
-0.01489,13.11675
-0.01290,13.12278
-0.01091,13.12881
-0.00892,13.13485
-0.00692,13.14089
-0.00493,13.14693
-0.00293,13.15298
-0.00093,13.15903
0.00107,13.16509
0.00307,13.17115
0.00507,13.17722
0.00707,13.18329
0.00908,13.18937
0.01108,13.19545
0.01309,13.20153
0.01510,13.20762
0.01711,13.21371
0.01912,13.21981
0.02113,13.22591
0.02315,13.23202
0.02516,13.23813
0.02718,13.24424
0.02920,13.25036
0.03122,13.25649
0.03324,13.26261
0.03526,13.26875
0.03728,13.27488
0.03931,13.28103
0.04134,13.28717
0.04336,13.29332
0.04539,13.29948
0.04742,13.30564
0.04946,13.31180
0.05149,13.31797
0.05352,13.32415
0.05556,13.33033
0.05760,13.33651
0.05964,13.34270
0.06168,13.34889
0.06372,13.35508
0.06576,13.36129
0.06781,13.36749
0.06985,13.37370
0.07190,13.37992
0.07395,13.38614
0.07600,13.39236
0.07805,13.39859
0.08010,13.40482
0.08216,13.41106
0.08421,13.41730
0.08627,13.42355
0.08833,13.42980
0.09039,13.43606
0.09245,13.44232
0.09451,13.44859
0.09658,13.45486
0.09864,13.46113
0.10071,13.46741
0.10278,13.47370
0.10485,13.47999
0.10692,13.48628
0.10899,13.49258
0.11106,13.49888
0.11314,13.50519
0.11522,13.51150
0.11730,13.51782
0.11938,13.52414
0.12146,13.53047
0.12354,13.53680
0.12563,13.54314
0.12771,13.54948
0.12980,13.55583
0.13189,13.56218
0.13398,13.56853
0.13607,13.57489
0.13816,13.58126
0.14026,13.58763
0.14235,13.59401
0.14445,13.60039
0.14655,13.60677
0.14865,13.61316
0.15075,13.61955
0.15286,13.62595
0.15496,13.63236
0.15707,13.63877
0.15918,13.64518
0.16129,13.65160
0.16340,13.65802
0.16551,13.66445
0.16762,13.67089
0.16974,13.67732
0.17186,13.68377
0.17398,13.69022
0.17610,13.69667
0.17822,13.70313
0.18034,13.70959
0.18247,13.71606
0.18459,13.72253
0.18672,13.72901
0.18885,13.73549
0.19098,13.74198
0.19311,13.74847
0.19525,13.75497
0.19738,13.76147
0.19952,13.76798
0.20166,13.77450
0.20380,13.78101
0.20594,13.78754
0.20808,13.79406
0.21023,13.80060
0.21237,13.80714
0.21452,13.81368
0.21667,13.82023
0.21882,13.82678
0.22097,13.83334
0.22313,13.83990
0.22528,13.84647
0.22744,13.85304
0.22960,13.85962
0.23176,13.86621
0.23392,13.87280
0.23609,13.87939
0.23825,13.88599
0.24042,13.89259
0.24259,13.89920
0.24476,13.90582
0.24693,13.91244
0.24910,13.91906
0.25127,13.92569
0.25345,13.93233
0.25563,13.93897
0.25781,13.94562
0.25999,13.95227
0.26217,13.95892
0.26436,13.96558
0.26654,13.97225
0.26873,13.97892
0.27092,13.98560
0.27311,13.99228
0.27530,13.99897
0.27749,14.00566
0.27969,14.01236
0.28189,14.01907
0.28409,14.02577
0.28629,14.03249
0.28849,14.03921
0.29069,14.04593
0.29290,14.05266
0.29511,14.05940
0.29731,14.06614
0.29952,14.07288
0.30174,14.07964
0.30395,14.08639
0.30617,14.09315
0.30838,14.09992
0.31060,14.10670
0.31282,14.11347
0.31504,14.12026
0.31727,14.12705
0.31949,14.13384
0.32172,14.14064
0.32395,14.14745
0.32618,14.15426
0.32841,14.16107
0.33064,14.16789
0.33288,14.17472
0.33512,14.18155
0.33736,14.18839
0.33960,14.19524
0.34184,14.20208
0.34408,14.20894
0.34633,14.21580
0.34858,14.22266
0.35082,14.22954
0.35307,14.23641
0.35533,14.24329
0.35758,14.25018
0.35984,14.25708
0.36210,14.26397
0.36435,14.27088
0.36662,14.27779
0.36888,14.28470
0.37114,14.29163
0.37341,14.29855
0.37568,14.30548
0.37795,14.31242
0.38022,14.31937
0.38249,14.32632
0.38477,14.33327
0.38704,14.34023
0.38932,14.34720
0.39160,14.35417
0.39388,14.36115
0.39617,14.36813
0.39845,14.37512
0.40074,14.38211
0.40303,14.38911
0.40532,14.39612
0.40761,14.40313
0.40991,14.41015
0.41220,14.41717
0.41450,14.42420
0.41680,14.43123
0.41910,14.43827
0.42141,14.44532
0.42371,14.45237
0.42602,14.45943
0.42833,14.46649
0.43064,14.47356
0.43295,14.48064
0.43526,14.48772
0.43758,14.49481
0.43990,14.50190
0.44222,14.50900
0.44454,14.51610
0.44686,14.52321
0.44919,14.53033
0.45151,14.53745
0.45384,14.54458
0.45617,14.55171
0.45851,14.55885
0.46084,14.56600
0.46318,14.57315
0.46551,14.58031
0.46785,14.58747
0.47020,14.59464
0.47254,14.60182
0.47488,14.60900
0.47723,14.61618
0.47958,14.62338
0.48193,14.63058
0.48429,14.63778
0.48664,14.64499
0.48900,14.65221
0.49135,14.65943
0.49372,14.66666
0.49608,14.67390
0.49844,14.68114
0.50081,14.68839
0.50318,14.69564
0.50555,14.70290
0.50792,14.71017
0.51029,14.71744
0.51267,14.72472
0.51504,14.73200
0.51742,14.73929
0.51980,14.74659
0.52219,14.75389
0.52457,14.76120
0.52696,14.76851
0.52935,14.77583
0.53174,14.78316
0.53413,14.79050
0.53653,14.79783
0.53892,14.80518
0.54132,14.81253
0.54372,14.81989
0.54612,14.82726
0.54853,14.83463
0.55093,14.84200
0.55334,14.84939
0.55575,14.85678
0.55817,14.86417
0.56058,14.87157
0.56300,14.87898
0.56541,14.88640
0.56783,14.89382
0.57026,14.90125
0.57268,14.90868
0.57511,14.91612
0.57753,14.92357
0.57996,14.93102
0.58240,14.93848
0.58483,14.94594
0.58727,14.95342
0.58970,14.96089
0.59214,14.96838
0.59459,14.97587
0.59703,14.98337
0.59948,14.99087
0.60193,14.99838
0.60438,15.00590
0.60683,15.01342
0.60928,15.02095
0.61174,15.02849
0.61420,15.03603
0.61666,15.04358
0.61912,15.05114
0.62158,15.05870
0.62405,15.06627
0.62652,15.07384
0.62899,15.08143
0.63146,15.08901
0.63394,15.09661
0.63641,15.10421
0.63889,15.11182
0.64137,15.11944
0.64385,15.12706
0.64634,15.13469
0.64883,15.14232
0.65132,15.14996
0.65381,15.15761
0.65630,15.16527
0.65880,15.17293
0.66129,15.18060
0.66379,15.18827
0.66629,15.19595
0.66880,15.20364
0.67130,15.21134
0.67381,15.21904
0.67632,15.22675
0.67883,15.23446
0.68135,15.24218
0.68387,15.24991
0.68638,15.25765
0.68890,15.26539
0.69143,15.27314
0.69395,15.28090
0.69648,15.28866
0.69901,15.29643
0.70154,15.30421
0.70407,15.31199
0.70661,15.31978
0.70915,15.32758
0.71169,15.33538
0.71423,15.34319
0.71677,15.35101
0.71932,15.35884
0.72187,15.36667
0.72442,15.37451
0.72697,15.38235
0.72953,15.39021
0.73209,15.39807
0.73465,15.40593
0.73721,15.41381
0.73977,15.42169
0.74234,15.42957
0.74491,15.43747
0.74748,15.44537
0.75005,15.45328
0.75263,15.46120
0.75520,15.46912
0.75778,15.47705
0.76036,15.48499
0.76295,15.49293
0.76554,15.50088
0.76812,15.50884
0.77071,15.51681
0.77331,15.52478
0.77590,15.53276
0.77850,15.54075
0.78110,15.54874
0.78370,15.55674
0.78631,15.56475
0.78891,15.57277
0.79152,15.58079
0.79413,15.58882
0.79675,15.59686
0.79936,15.60490
0.80198,15.61296
0.80460,15.62102
0.80722,15.62908
0.80985,15.63716
0.81248,15.64524
0.81511,15.65333
0.81774,15.66142
0.82037,15.66953
0.82301,15.67764
0.82565,15.68576
0.82829,15.69388
0.83093,15.70201
0.83358,15.71015
0.83622,15.71830
0.83887,15.72646
0.84153,15.73462
0.84418,15.74279
0.84684,15.75097
0.84950,15.75915
0.85216,15.76734
0.85483,15.77554
0.85749,15.78375
0.86016,15.79197
0.86283,15.80019
0.86551,15.80842
0.86818,15.81666
0.87086,15.82490
0.87354,15.83316
0.87623,15.84142
0.87891,15.84968
0.88160,15.85796
0.88429,15.86624
0.88699,15.87453
0.88968,15.88283
0.89238,15.89114
0.89508,15.89945
0.89778,15.90777
0.90049,15.91610
0.90320,15.92444
0.90591,15.93279
0.90862,15.94114
0.91133,15.94950
0.91405,15.95787
0.91677,15.96624
0.91949,15.97463
0.92222,15.98302
0.92495,15.99142
0.92768,15.99982
0.93041,16.00824
0.93314,16.01666
0.93588,16.02509
0.93862,16.03353
0.94136,16.04198
0.94411,16.05043
0.94685,16.05889
0.94960,16.06736
0.95236,16.07584
0.95511,16.08433
0.95787,16.09282
0.96063,16.10132
0.96339,16.10983
0.96615,16.11835
0.96892,16.12687
0.97169,16.13541
0.97446,16.14395
0.97724,16.15250
0.98002,16.16106
0.98280,16.16962
0.98558,16.17820
0.98836,16.18678
0.99115,16.19537
0.99394,16.20397
0.99673,16.21257
0.99953,16.22119
1.00233,16.22981
1.00513,16.23844
1.00793,16.24708
1.01074,16.25573
1.01354,16.26439
1.01636,16.27305
1.01917,16.28172
1.02199,16.29040
1.02480,16.29909
1.02763,16.30779
1.03045,16.31649
1.03328,16.32521
1.03611,16.33393
1.03894,16.34266
1.04177,16.35140
1.04461,16.36014
1.04745,16.36890
1.05029,16.37766
1.05314,16.38643
1.05598,16.39521
1.05883,16.40400
1.06169,16.41280
1.06454,16.42161
1.06740,16.43042
1.07026,16.43924
1.07313,16.44807
1.07599,16.45691
1.07886,16.46576
1.08173,16.47462
1.08461,16.48348
1.08749,16.49236
1.09037,16.50124
1.09325,16.51013
1.09613,16.51903
1.09902,16.52794
1.10191,16.53685
1.10481,16.54578
1.10770,16.55471
1.11060,16.56366
1.11350,16.57261
1.11641,16.58157
1.11932,16.59054
1.12223,16.59951
1.12514,16.60850
1.12806,16.61750
1.13097,16.62650
1.13390,16.63551
1.13682,16.64453
1.13975,16.65356
1.14268,16.66260
1.14561,16.67165
1.14854,16.68071
1.15148,16.68977
1.15442,16.69885
1.15737,16.70793
1.16031,16.71702
1.16326,16.72612
1.16622,16.73523
1.16917,16.74435
1.17213,16.75348
1.17509,16.76262
1.17805,16.77177
1.18102,16.78092
1.18399,16.79008
1.18696,16.79926
1.18994,16.80844
1.19291,16.81763
1.19589,16.82683
1.19888,16.83604
1.20187,16.84526
1.20485,16.85449
1.20785,16.86372
1.21084,16.87297
1.21384,16.88223
1.21684,16.89149
1.21985,16.90076
1.22285,16.91005
1.22586,16.91934
1.22888,16.92864
1.23189,16.93795
1.23491,16.94727
1.23793,16.95660
1.24096,16.96594
1.24398,16.97529
1.24702,16.98464
1.25005,16.99401
1.25309,17.00339
1.25613,17.01277
1.25917,17.02217
1.26221,17.03157
1.26526,17.04098
1.26831,17.05041
1.27137,17.05984
1.27443,17.06928
1.27749,17.07873
1.28055,17.08819
1.28362,17.09767
1.28669,17.10715
1.28976,17.11664
1.29283,17.12613
1.29591,17.13564
1.29900,17.14516
1.30208,17.15469
1.30517,17.16423
1.30826,17.17378
1.31135,17.18333
1.31445,17.19290
1.31755,17.20248
1.32065,17.21206
1.32376,17.22166
1.32687,17.23126
1.32998,17.24088
1.33310,17.25050
1.33622,17.26014
1.33934,17.26978
1.34247,17.27944
1.34559,17.28910
1.34872,17.29878
1.35186,17.30846
1.35500,17.31816
1.35814,17.32786
1.36128,17.33758
1.36443,17.34730
1.36758,17.35703
1.37073,17.36678
1.37389,17.37653
1.37705,17.38630
1.38021,17.39607
1.38338,17.40585
1.38655,17.41565
1.38972,17.42545
1.39290,17.43527
1.39608,17.44509
1.39926,17.45493
1.40245,17.46477
1.40563,17.47463
1.40883,17.48449
1.41202,17.49437
1.41522,17.50425
1.41842,17.51415
1.42163,17.52406
1.42484,17.53397
1.42805,17.54390
1.43126,17.55384
1.43448,17.56378
1.43770,17.57374
1.44093,17.58371
1.44416,17.59369
1.44739,17.60368
1.45062,17.61368
1.45386,17.62369
1.45710,17.63371
1.46035,17.64374
1.46360,17.65378
1.46685,17.66383
1.47010,17.67389
1.47336,17.68396
1.47662,17.69405
1.47989,17.70414
1.48316,17.71425
1.48643,17.72436
1.48970,17.73449
1.49298,17.74462
1.49626,17.75477
1.49955,17.76493
1.50284,17.77510
1.50613,17.78528
1.50942,17.79547
1.51272,17.80567
1.51603,17.81588
1.51933,17.82610
1.52264,17.83633
1.52595,17.84658
1.52927,17.85683
1.53259,17.86710
1.53591,17.87738
1.53924,17.88766
1.54257,17.89796
1.54590,17.90827
1.54924,17.91859
1.55258,17.92892
1.55593,17.93927
1.55927,17.94962
1.56263,17.95998
1.56598,17.97036
1.56934,17.98075
1.57270,17.99114
1.57607,18.00155
1.57943,18.01197
1.58281,18.02240
1.58618,18.03285
1.58956,18.04330
1.59295,18.05376
1.59633,18.06424
1.59972,18.07473
1.60312,18.08523
1.60652,18.09574
1.60992,18.10626
1.61332,18.11679
1.61673,18.12733
1.62014,18.13789
1.62356,18.14845
1.62698,18.15903
1.63040,18.16962
1.63383,18.18022
1.63726,18.19084
1.64069,18.20146
1.64413,18.21210
1.64757,18.22274
1.65102,18.23340
1.65446,18.24407
1.65792,18.25475
1.66137,18.26545
1.66483,18.27615
1.66830,18.28687
1.67176,18.29760
1.67524,18.30834
1.67871,18.31909
1.68219,18.32985
1.68567,18.34063
1.68916,18.35141
1.69265,18.36221
1.69614,18.37302
1.69964,18.38385
1.70314,18.39468
1.70665,18.40553
1.71015,18.41638
1.71367,18.42725
1.71718,18.43814
1.72070,18.44903
1.72423,18.45994
1.72776,18.47085
1.73129,18.48179
1.73482,18.49273
1.73836,18.50368
1.74191,18.51465
1.74545,18.52563
1.74901,18.53662
1.75256,18.54762
1.75612,18.55863
1.75968,18.56966
1.76325,18.58070
1.76682,18.59175
1.77039,18.60282
